Source_Party_ID,Source_System,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Country,City,Postal_Code,Create_Date,Update_date,Source_Address_ID,Reject_Reason
7577426411,PILSDL,,١٢٣,,21 Gerald Park,,Wufeng,,5/15/2021,8/5/2020,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
9715080103,PILSDL,5,,,,UI,,,10/1/2021,5/15/2022,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
5317660535,PILSDL,2,₀₁₂,,,,,,1/10/2021,12/3/2021,2,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
4850920851,PILSDL,2,⁰⁴⁵,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,OI,Jelat,,6/24/2021,7/10/2021,8,Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty.
8825544299,PILSDL,4,Œ„´‰ˇÁ¨ˆØ∏”’,,,KC,San Jerónimo,,12/26/2020,4/9/2021,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
2983697947,PILSDL,8,,,,BE,,,12/6/2020,9/10/2019,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
3468434872,PILSDL,1,Ω≈ç√∫˜µ≤≥÷,,,BC,Sakhipur,1950,6/1/2021,7/8/2022,44444444,Address_Line_1 cannot be only special characters.
531928791,PILSDL,8,-1/2,,,,Lucma,,5/3/2021,9/30/2022,2,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7514461460,PILSDL,8,社會科學院語學研究所,,7 Harbort Trail,KC,Tournon-sur-Rhône,07309 CEDEX,3/26/2021,2/18/2022,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
862714216,PILSDL,8,() { 0; }; touch /tmp/blns.shellshock1.fail;,,8 1st Lane,AU,Sigay,2719,1/11/2021,4/24/2021,5,"Address_Type must be among 1,2,3,4."
2899544916,PILSDL,7,הָיְתָהtestالصفحات التّحول,,,MAKICHU,Mādārīpur,,5/16/2021,2/12/2021,2,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
6242374620,PILSDL,1,¡™£¢∞§¶•ªº–≠,,,BE,New Mīrpur,,1/7/2021,10/4/2021,1,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
7884437018,PILSDL,4,部落格,,2035 Delaware Pass,DDDDDDD,Kharp,629420,12/21/2020,3/23/2021,6,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
5879503809,PILSDL,8,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,,22460 Parkside Terrace,,Sūq Sibāḩ,,9/22/2021,11/3/2019,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
5649333750,PILSDL,7,,,42718 Mendota Park,,Dzyarzhynsk,,12/30/2021,5/31/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
1008875853,PILSDL,,-$1.00,,,,,,12/27/2020,12/5/2020,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
3602221130,PILSDL,4,,,600 Sugar Trail,UI,,67-101,11/28/2020,10/18/2021,44444444,Address_Line_1 cannot be empty. City cannot be empty.
1334532367,PILSDL,6,-1E02,,01 Lunder Drive,IE,Singkup,,2/8/2022,8/7/2022,1,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
9364089211,PILSDL,7,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,,,MAKICHU,Olsztynek,,11/16/2020,10/29/2021,2,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
983914950,PILSDL,3,,,,,Jilin,,10/31/2021,11/3/2021,6,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
4865887720,PILSDL,6,,,64 Northview Hill,1234,,303158,7/18/2021,3/24/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty."
5333807222,PILSDL,1,/dev/null; touch /tmp/blns.fail ; echo,,,,Rzeszów,35-959,12/22/2020,4/17/2020,6,Country must be a valid ISO 2 country code.
5671325946,PILSDL,2,œ∑´®†¥¨ˆøπ“‘,,43521 Golf Court,DD,Rawang,48100,12/14/2021,2/2/2022,44444444,Address_Line_1 cannot be only special characters.
4038398924,PILSDL,8,　,,6 Fremont Drive,,,,2/2/2021,6/6/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8658945354,PILSDL,7,-1E+02,,,DDDDDDD,Dengfeng,,11/4/2021,9/11/2020,6,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7421937885,PILSDL,,test⁠test‫,,23651 Helena Place,MC,Lagoa do Itaenga,55840-000,12/3/2021,1/3/2020,5,"Address_Type must be among 1,2,3,4."
9337021604,PILSDL,2,,,,,,,1/27/2021,9/5/2021,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
1629375104,PILSDL,5,,,13 David Plaza,BE,Jacksonville,32277,9/6/2021,5/31/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
8343270310,PILSDL,8,,,7108 Vernon Drive,DDDDDDD,Teresita,,1/3/2021,10/14/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
6778236766,PILSDL,,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,,,DD,Petaẖ Tiqwa,,5/3/2021,11/13/2021,44444444,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
721809716,PILSDL,5,,,,MC,Gaoqiao,,3/24/2022,7/13/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
522634236,PILSDL,,,,26828 Lunder Place,OI,,,10/16/2021,7/22/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
6559569255,PILSDL,4,﻿,,69394 Graceland Hill,AU,Sogati,,4/4/2021,4/27/2022,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
2674075676,PILSDL,7,⁦test⁧,,4225 Oriole Trail,,,,3/5/2022,8/29/2022,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
9407401413,PILSDL,4,Œ„´‰ˇÁ¨ˆØ∏”’,,,IE,,,1/28/2022,8/16/2022,8,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
1632295438,PILSDL,7,1.00,,,,Akita Shi,,3/26/2021,8/3/2021,1,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7299076241,PILSDL,2,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,,MAKICHU,,92083 CEDEX,11/27/2020,12/23/2019,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty.
8628807462,PILSDL,5,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,,76832 Comanche Center,,,,7/26/2021,3/7/2022,6,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
718305533,PILSDL,8,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,AU,Luena,,1/4/2022,8/1/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
3338481663,PILSDL,6,울란바토르,,,DDDDDDD,,,2/27/2021,8/30/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
763315003,PILSDL,3,,,9217 Anthes Park,BE,,,2/13/2022,10/28/2020,44444444,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
5000240234,PILSDL,6,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,IN,Żyrardów,96-304,7/17/2021,10/27/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters."
6654120695,PILSDL,4,(ﾉಥ益ಥ）ﾉ﻿ ┻━┻,,,OI,,,1/31/2022,5/4/2022,5,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
9549162569,PILSDL,2,👩🏽,,,BE,Zengjia,,6/19/2021,12/6/2020,6,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
1067100392,PILSDL,7, ,,,,Merdeka,,1/5/2021,3/31/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
1161185800,PILSDL,4,😍,,,UI,Longhe,,11/17/2021,10/14/2019,5,Address_Line_1 cannot be only special characters. Postal_Code cannot be empty.
5574267195,PILSDL,2,1E2,,,MAKICHU,Yongyang,,2/15/2022,4/30/2022,2,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
8460397804,PILSDL,,,,,MAKICHU,,,3/15/2021,4/17/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
5426212193,PILSDL,3,,,,OI,Tournai,,3/28/2022,6/25/2021,5,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
3711091867,PILSDL,3,,,,IN,Huangtan,,2/2/2021,6/16/2022,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
3375798633,PILSDL,1,,,,IN,,58300,5/20/2021,12/29/2020,1,Address_Line_1 cannot be empty. City cannot be empty.
6846822216,PILSDL,1,',,7 Pennsylvania Street,KC,,,12/29/2021,10/3/2020,5,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
3072732679,PILSDL,2,-1E02,,,BC,Balagui,,2/15/2022,3/16/2022,1,Postal_Code cannot be empty.
3575001284,PILSDL,2,"__ﾛ(,_,*)",,,OI,,,7/8/2021,4/15/2020,5,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
4895509904,PILSDL,3,-1/2,,,1234,Fushan,,12/12/2021,8/18/2022,1,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
4419175266,PILSDL,7,0️⃣ 1️⃣ 2️⃣ 3️⃣ 4️⃣ 5️⃣ 6️⃣ 7️⃣ 8️⃣ 9️⃣ 🔟,,,MAKICHU,Liulin,,1/10/2021,4/23/2021,44444444,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
2198326627,PILSDL,7,,,,AU,Jessore,,3/3/2022,2/16/2022,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
5205855876,PILSDL,2,999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,,,DD,,368034,3/5/2021,4/13/2022,6,City cannot be empty.
4783609828,PILSDL,2,,,,IN,Stratford,C1B,4/26/2021,2/21/2021,5,Address_Line_1 cannot be empty.
465868589,PILSDL,4,,,,DDDDDDD,Senadan,,1/25/2021,12/21/2020,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
1487305650,PILSDL,3,‫test‫,,88 High Crossing Parkway,,Aqsū,,7/19/2021,2/26/2021,8,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
4098351369,PILSDL,1,🚾 🆒 🆓 🆕 🆖 🆗 🆙 🏧,,,BE,,,1/21/2022,1/1/2021,6,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
2044711252,PILSDL,8,,,0719 Brickson Park Court,OI,Xinchengzi,,3/11/2022,1/18/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
9102720738,PILSDL,7,᠎,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,BC,,,5/21/2021,4/12/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. City cannot be empty. Postal_Code cannot be empty."
2227458851,PILSDL,7,"<>?:""{}|_+",,,1234,Suncheon,,4/27/2021,6/19/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
9800687067,PILSDL,1,ÅÍÎÏ˝ÓÔÒÚÆ☃,,63518 Eggendart Drive,1234,Zarechnyy,164020,10/18/2021,5/26/2020,1,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code.
2271121469,PILSDL,1,,,98489 Nelson Drive,BC,,,12/30/2021,8/6/2020,5,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
4659166181,PILSDL,3,,,4769 Continental Way,MC,Krebetkrajan,,10/24/2020,11/5/2022,6,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
8054017911,PILSDL,3,,,,MC,,,6/7/2021,5/28/2020,44444444,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
9071802093,PILSDL,8,̗̺͖̹̯͓Ṯ̤͍̥͇͈h̲́e͏͓̼̗̙̼̣͔ ͇̜̱̠͓͍ͅN͕͠e̗̱z̘̝̜̺͙p̤̺̹͍̯͚e̠̻̠͜r̨̤͍̺̖͔̖̖d̠̟̭̬̝͟i̦͖̩͓͔̤a̠̗̬͉̙n͚͜ ̻̞̰͚ͅh̵͉i̳̞v̢͇ḙ͎͟-҉̭̩̼͔m̤̭̫i͕͇̝̦n̗͙ḍ̟ ̯̲͕͞ǫ̟̯̰̲͙̻̝f ̪̰̰̗̖̭̘͘c̦͍̲̞͍̩̙ḥ͚a̮͎̟̙͜ơ̩̹͎s̤.̝̝ ҉Z̡̖̜͖̰̣͉̜a͖̰͙̬͡l̲̫̳͍̩g̡̟̼̱͚̞̬ͅo̗͜.̟,,,BE,,,2/22/2022,1/11/2021,6,"Address_Type must be among 1,2,3,4. City cannot be empty. Postal_Code cannot be empty."
8919156619,PILSDL,8,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,,,,9/28/2021,7/29/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8369249646,PILSDL,7,,,,IN,Nentón,13005,10/27/2020,9/22/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty."
460043859,PILSDL,6,$1.00,,,,Mamburao,5106,6/29/2021,7/26/2020,5,"Address_Type must be among 1,2,3,4. Country must be a valid ISO 2 country code."
8035415322,PILSDL,4,,,,BE,Kruševac,,12/21/2020,1/1/2022,44444444,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
7638332747,PILSDL,,,,,OI,Stepojevac,,12/12/2021,5/9/2022,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
9798731748,PILSDL,2,Ṱ̺̺̕o͞ ̷i̲̬͇̪͙n̝̗͕v̟̜̘̦͟o̶̙̰̠kè͚̮̺̪̹̱̤ ̖t̝͕̳̣̻̪͞h̼͓̲̦̳̘̲e͇̣̰̦̬͎ ̢̼̻̱̘h͚͎͙̜̣̲ͅi̦̲̣̰̤v̻͍e̺̭̳̪̰-m̢iͅn̖̺̞̲̯̰d̵̼̟͙̩̼̘̳ ̞̥̱̳̭r̛̗̘e͙p͠r̼̞̻̭̗e̺̠̣͟s̘͇̳͍̝͉e͉̥̯̞̲͚̬͜ǹ̬͎͎̟̖͇̤t͍̬̤͓̼̭͘ͅi̪̱n͠g̴͉ ͏͉ͅc̬̟h͡a̫̻̯͘o̫̟̖͍̙̝͉s̗̦̲.̨̹͈̣,,372 Ronald Regan Lane,,Kaminokawa,,10/20/2020,12/26/2019,2,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
2316208732,PILSDL,4,1/0,,,OI,Guyancourt,78280,5/13/2021,5/2/2021,5,
6508399326,PILSDL,6,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",6 Stuart Way,NL,Dongling,,11/23/2020,11/26/2019,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty."
1037409810,PILSDL,8,/dev/null; touch /tmp/blns.fail ; echo,,,BE,Nowa Dęba,39-460,10/6/2021,7/16/2020,1,"Address_Type must be among 1,2,3,4."
747865069,PILSDL,3,,,59 Texas Drive,IE,Gradec,1236,1/3/2021,5/3/2022,44444444,Address_Line_1 cannot be empty.
416402446,PILSDL,6,​,,9 Maple Terrace,BC,,3312,1/14/2022,8/14/2022,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. City cannot be empty."
6790030598,PILSDL,8,和製漢語,,,KC,Sinyavino,187327,2/1/2021,3/31/2021,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
9668351610,PILSDL,,,,,KC,Cocabamba,,3/7/2022,6/21/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
3566853790,PILSDL,6,｀ｨ(´∀｀∩,,,MAKICHU,,,11/19/2020,7/23/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
8739828105,PILSDL,4,,,,,Józefosław,05-509,3/22/2021,9/4/2020,5,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code.
2399533610,PILSDL,4,,,88 La Follette Pass,IN,,21130,12/10/2020,8/31/2020,8,Address_Line_1 cannot be empty. City cannot be empty.
2484547463,PILSDL,2,"בְּרֵאשִׁית, בָּרָא אֱלֹהִים, אֵת הַשָּׁמַיִם, וְאֵת הָאָרֶץ",,,AU,,,4/22/2022,2/19/2020,2,Address_Line_1 cannot be only special characters. City cannot be empty. Postal_Code cannot be empty.
1443663162,PILSDL,1,test⁠test‫,,663 Ramsey Crossing,US,,,3/17/2022,9/7/2020,44444444,City cannot be empty. Postal_Code cannot be empty.
4696187495,PILSDL,5,｀ｨ(´∀｀∩,,,KC,Abucayan,6216,2/21/2022,1/26/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters."
5015407766,PILSDL,8,åß∂ƒ©˙∆˚¬…æ,,,,Imotski,,5/1/2021,4/17/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
7377132037,PILSDL,4,/dev/null; touch /tmp/blns.fail ; echo,,432 Macpherson Plaza,MAKICHU,Xinyang,,10/8/2021,6/29/2022,44444444,Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
747358135,PILSDL,,<img src=x onerror=alert('hi') />,,,IN,Tegalrejo,,5/22/2021,2/22/2021,5,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
5048207549,PILSDL,6,❤️ 💔 💌 💕 💞 💓 💗 💖 💘 💝 💟 💜 💛 💚 💙,,,NL,Laifang,,11/16/2021,1/5/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
7198343511,PILSDL,8,,,358 Wayridge Circle,MC,,,7/1/2021,8/28/2020,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
4148872438,PILSDL,1,,",'';';';';',---,0__+1",,DD,,,3/26/2022,4/29/2022,44444444,Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty.
6528656497,PILSDL,2,,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,BE,Mababanaba,,9/15/2021,3/12/2022,2,Address_Line_1 cannot be empty. Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty.
7697298206,PILSDL,7,'',"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,,Matamey,,8/31/2021,10/6/2020,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Address_Line_2 cannot have more than 30 characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8525884429,PILSDL,6,00˙Ɩ$-,,,IE,Almere Haven,1360,5/7/2021,2/13/2022,1,"Address_Type must be among 1,2,3,4."
4086100144,PILSDL,2,1,"SSS,SSV,IKL,VZW,IVZW,CCA,IKR,BV,1111111111111,22222222222222,.,`````~~~~~~~,_______",,KC,Juhut,,9/23/2021,10/20/2022,1,Address_Line_2 cannot have more than 30 characters. Postal_Code cannot be empty.
4383623559,PILSDL,3,,,,BE,Arcos de Valdevez,,11/16/2021,6/20/2021,6,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
7261841453,PILSDL,2,,,,UI,Dębno,,3/24/2022,5/18/2022,2,Address_Line_1 cannot be empty. Postal_Code cannot be empty.
5533972824,PILSDL,6,,,,1234,Fovissste,75483,1/25/2021,2/24/2022,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code."
5955826326,PILSDL,7,"""",",'';';';';',---,0__+1",,,,,12/18/2021,7/30/2020,2,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
2924459574,PILSDL,4,﻿,,704 Shasta Alley,,Al Majd,,12/10/2020,5/26/2022,6,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
3606699311,PILSDL,2,../../../../../../../../../../../etc/passwd%00,,9572 Dahle Crossing,BE,,,11/29/2021,1/10/2022,8,City cannot be empty. Postal_Code cannot be empty.
7298774769,PILSDL,1,‫test‫,,5 Springs Junction,IE,Jujur,,7/4/2021,7/31/2020,8,Postal_Code cannot be empty.
7555534150,PILSDL,5,,,796 Fallview Lane,US,Kitāf,,11/30/2020,2/16/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Postal_Code cannot be empty."
4105826611,PILSDL,7,,",'';';';';',---,0__+1",,MAKICHU,Paris 16,75215 CEDEX 16,9/19/2021,1/24/2021,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code."
4560178508,PILSDL,2,,,8 Caliangt Center,1234,,646914,11/10/2020,12/12/2020,1,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty.
5447063852,PILSDL,,"__ﾛ(,_,*)",,,MAKICHU,Wufeng,,2/18/2021,5/20/2021,5,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty."
8825015928,PILSDL,6,,,,,,,3/21/2022,1/27/2020,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty."
9954950712,PILSDL,4,,,,,,,11/27/2020,2/1/2022,8,Address_Line_1 cannot be empty. Country must be a valid ISO 2 country code. City cannot be empty. Postal_Code cannot be empty.
2583382235,PILSDL,4,",./;'[]\-=",,,MAKICHU,Caicun,,2/24/2021,6/25/2020,44444444,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
7882632634,PILSDL,7,,,,OI,,,5/18/2021,3/8/2021,6,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
3269143734,PILSDL,1,åß∂ƒ©˙∆˚¬…æ,,16 Cardinal Park,DDDDDDD,Wageningen,,3/15/2021,1/7/2021,8,Address_Line_1 cannot be only special characters. Country must be a valid ISO 2 country code. Postal_Code cannot be empty.
7397812385,PILSDL,5,-$1.00,,,IE,Sañgay,,7/17/2021,10/27/2022,5,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
1044116031,PILSDL,7,,,,IN,,,5/12/2021,1/27/2021,1,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
6774239487,PILSDL,6,␡,,,MC,Markala,,1/31/2022,11/4/2019,8,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be only special characters. Postal_Code cannot be empty."
6183249458,PILSDL,6,˙ɐnbᴉlɐ ɐuƃɐɯ ǝɹolop ʇǝ ǝɹoqɐl ʇn ʇunpᴉpᴉɔuᴉ ɹodɯǝʇ poɯsnᴉǝ op pǝs 'ʇᴉlǝ ƃuᴉɔsᴉdᴉpɐ ɹnʇǝʇɔǝsuoɔ 'ʇǝɯɐ ʇᴉs ɹolop ɯnsdᴉ ɯǝɹo˥,,,IE,Hyrynsalmi,,8/31/2021,7/9/2021,5,"Address_Type must be among 1,2,3,4. Postal_Code cannot be empty."
6580694888,PILSDL,7,,,66 Main Pass,IE,,,9/23/2021,10/26/2019,44444444,"Address_Type must be among 1,2,3,4. Address_Line_1 cannot be empty. City cannot be empty. Postal_Code cannot be empty."
7085686312,PILSDL,3,"<>?:""{}|_+",,,DD,,709-0844,11/29/2021,2/24/2021,8,Address_Line_1 cannot be only special characters. City cannot be empty.
